nigeria_cet10,declaration_no,declaration_date,clearance_date,flow,customs_regime,entry_type,hs_code,product_description,country_of_origin,country_of_export,country_of_destination,exporter_name,exporter_tax_id,exporter_address,exporter_city,exporter_country,exporter_contact,importer_name,importer_tax_id,importer_address,importer_city,importer_country,importer_contact,mode_of_transport,customs_house,port_of_clearance,year,month,period,quantity,unit_of_measure,net_weight_kg,gross_weight_kg,customs_value_usd,cif_value_usd,fob_value_usd,freight_usd,insurance_usd,unit_price_usd,currency,exchange_rate,incoterms,duty_rate_pct,duty_amount_usd,vat_tax_usd,total_tax_usd,customs_broker,declarant_ref,package_count,package_type,marks_numbers,lane_value_usd,nigeria_role
1501900000,CD201607000000361440,2016-07-09,2016-07-12,import,40,Transit,150190,Poultry fat; other than that of heading 0209 or 1503,Nigeria,Nigeria,Germany,INTERNATIONAL FRACTIONATION AND MARGARINE PRODUCTS LTD,[in full dataset],[in full dataset],Lagos,Nigeria,,Autohaus Rape GmbH,[in full dataset],[in full dataset],Vechta,Germany,[in full dataset],SEA,Wilhelmshaven,Wilhelmshaven,2016,7,2016-07,5953.1,KG,5953.1,6656.3,99626.41,99626.41,90981.27,8404.5,240.64,15.28,USD,1,FCA,3.3,3287.67,20582.82,23870.49,DB Schenker Customs,REF9633359,346,BALES,PKG74486,2543876.47,Nigeria exporter (export)
2710200000,CD201712000000233114,2017-12-14,2017-12-18,import,70,Temporary,271020,"Petroleum oils and oils from bituminous minerals, containing biodiesel, not crude, not waste oils; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals",Nigeria,Nigeria,Brazil,NIGERIAN NATIONAL PETROLEUM COMPANY LIMITED,[in full dataset],[in full dataset],Abuja,Nigeria,[in full dataset],IPIRANGA PRODUTOS DE PETROLEO S.A.,[in full dataset],[in full dataset],RIO DE JANEIRO,Brazil,[in full dataset],AIR,Itajai,Itajai,2017,12,2017-12,17192.6,KG,17192.6,19254.5,83223.98,83223.98,76135.38,6575.52,513.08,4.43,EUR,83.0844,FCA,3.1,2579.94,0,2579.94,AN Deringer,REF8603682,35,BALES,PKG89720,26961838,Nigeria exporter (export)
9025900000,CD202007000000046060,2020-07-11,2020-07-14,export,61,Consumption,902590,"Hydrometers and similar floating instruments, barometers, hygrometers, psychrometers, thermometers, pyrometers; recording or not, any combination of these instruments, parts and accessories",Netherlands,Netherlands,Nigeria,Philips Medical Systems International B.V.,[in full dataset],[in full dataset],Best,Netherlands,[in full dataset],C8 (CRYPT8) E-COMMERCE SERVICES WORLDWIDE LIMITED,[in full dataset],[in full dataset],Lagos,Nigeria,[in full dataset],ROAD,Main Container Port,Main Container Port,2020,7,2020-07,6375.3,KG,6375.3,7183.7,178082.59,178082.59,173224.2,3625.5,1232.89,27.17,USD,1,CFR,1.6,2849.32,12665.23,15514.55,DSV Customs,REF8591504,368,BALES,PKG74953,5257478.63,Nigeria importer (import)
0405200000,CD202601000000122443,2026-01-17,2026-01-02,export,51,Temporary,040520,Dairy produce; dairy spreads,Germany,Germany,Nigeria,Ehrmann SE,[in full dataset],[in full dataset],Oberschönegg,Germany,[in full dataset],FAN MILK LTD,[in full dataset],[in full dataset],Lagos,Nigeria,[in full dataset],SEA,Main Container Port,Main Container Port,2026,1,2026-01,13353.9,KG,13353.9,15119.1,48265.75,48265.75,46346.71,1711.35,207.69,3.47,GBP,15.8,CFR,12.3,5936.69,10840.49,16777.18,Livingston Intl,REF8222074,230,CARTONS,PKG84905,3938874.96,Nigeria importer (import)
1302110000,CD201505000000012061,2015-05-22,2015-05-24,import,42,Temporary,130211,Vegetable saps and extracts; opium,Nigeria,Nigeria,Germany,SHAIBATULHAMDI COLLEGE FOR ARABIC AND ISLAMIC STUDIES LTD,[in full dataset],[in full dataset],Azare,Nigeria,,Natural Gums Dr. W. Agster GmbH,[in full dataset],[in full dataset],Reutlingen,Germany,[in full dataset],AIR,Hamburg,Bremerhaven,2015,5,2015-05,15273.1,KG,15273.1,16753.3,9685.34,9685.34,9215,418.85,51.49,0.6,USD,1,FCA,6,581.12,1539.97,2121.09,AN Deringer,REF2013069,451,BULK,PKG75579,326233.39,Nigeria exporter (export)
8514900000,CD201705000001278656,2017-05-24,2017-05-10,export,70,Re-export,851490,"Furnaces, ovens and heating equipment; parts of the industrial or laboratory equipment of heading no. 8514",China,China,Nigeria,"XTC New Energy Materials (Xiamen) Co.,LTD.",[in full dataset],[in full dataset],Xiamen,China,[in full dataset],SEAMFIX LIMITED,[in full dataset],[in full dataset],Lagos,Nigeria,[in full dataset],SEA,Main Container Port,Main Container Port,2017,5,2017-05,19513.3,KG,19513.3,21242,1239.82,1239.82,1183.11,50.48,6.23,0.06,USD,1,DDP,1.6,19.84,151.16,171,AN Deringer,REF9920740,133,BAGS,PKG92311,130976781,Nigeria importer (import)
3827200000,CD202409000000121597,2024-09-08,2024-09-23,export,42,Temporary,382720,"Mixtures containing halogenated derivatives of methane, ethane or propane, not elsewhere specified or included; containing bromochlorodifluoromethane (Halon-1211), bromotrifluoromethane (Halon-1301) or dibromotetrafluoroethanes (Halon-2402)",United States,United States,Nigeria,"Koch Industries, LLC",[in full dataset],[in full dataset],Wichita,United States,[in full dataset],GUINNESS NIGERIA PLC,[in full dataset],[in full dataset],Ikeja,Nigeria,[in full dataset],SEA,Main Container Port,Main Container Port,2024,9,2024-09,4402.9,KG,4402.9,4887.6,16834.59,16834.59,16246.14,487.52,100.93,3.69,CNY,8.6415,EXW,6.3,1060.58,1252.66,2313.24,Livingston Intl,REF4564368,429,CARTONS,PKG26650,7192690,Nigeria importer (import)
8805290000,CD201905000000010675,2019-05-02,2019-05-08,export,51,Warehouse,880529,Ground flying trainers and parts thereof; other than air combat simulators and parts thereof,Singapore,Singapore,Nigeria,ROCKWELL COLLINS SOUTHEAST ASIA PTE. LTD.,[in full dataset],[in full dataset],Singapore,Singapore,[in full dataset],SG HOLDINGS LIMITED,[in full dataset],[in full dataset],Lekki,Nigeria,[in full dataset],SEA,Main Container Port,Main Container Port,2019,5,2019-05,11913.9,KG,11913.9,13183.7,304155.85,304155.85,295459.05,7178.09,1518.71,24.8,GBP,97.7117,CFR,0,0,45623.38,45623.38,Flexport Customs,REF7457931,210,CRATES,PKG8853,10905835.8,Nigeria importer (import)
4012209000,CD201812000000307350,2018-12-21,2018-12-01,import,61,Warehouse,401220,Rubber; used pneumatic tyres,Nigeria,Nigeria,Spain,INDORAMA ELEME PETROCHEMICALS LIMITED,[in full dataset],[in full dataset],Port Harcourt,Nigeria,[in full dataset],AUTO VULCANIZADOS EUROPA SL,[in full dataset],[in full dataset],L'ALDEA,Spain,,SEA,Algeciras,Bilbao,2018,12,2018-12,18814.4,KG,18814.4,19926.8,10734.83,10734.83,10461.45,248.77,24.61,0.56,EUR,25.699,DDP,6.9,740.7,0,740.7,DSV Customs,REF8612971,186,PALLETS,PKG98702,861445.3,Nigeria exporter (export)
2617100000,CD202412000000862329,2024-12-01,2024-12-14,import,10,Consumption,261710,Antimony ores and concentrates,Nigeria,Nigeria,China,ELPER OILFIELD ENGINEERING (NIGERIA) LIMITED,[in full dataset],[in full dataset],Lagos,Nigeria,[in full dataset],"FESCO Group Co., Ltd",[in full dataset],[in full dataset],Beijing,China,[in full dataset],AIR,Qingdao,Qingdao,2024,12,2024-12,17623.9,KG,17623.9,18987.4,760.51,760.51,712.42,46.27,1.82,0.04,USD,1,FOB,4,30.42,55.37,85.79,Expeditors Customs,REF5143450,385,BULK,PKG91088,70218400,Nigeria exporter (export)
2612200000,CD202502000000030108,2025-02-13,2025-02-26,import,70,Warehouse,261220,Thorium ores and concentrates,Nigeria,Nigeria,Hong Kong,PANALPINA WORLD TRANSPORT (NIGERIA) LTD,[in full dataset],[in full dataset],Lagos,Nigeria,[in full dataset],"Qingdao Port International Co., Ltd.",[in full dataset],[in full dataset],Causeway Bay,Hong Kong,[in full dataset],SEA,Hong Kong (Kwai Tsing),Hong Kong (Kwai Tsing),2025,2,2025-02,8532.7,KG,8532.7,8888.4,9114.09,9114.09,8782.81,274.51,56.77,1.03,GBP,115.2725,EXW,5.4,492.16,1152.75,1644.91,DSV Customs,REF6649257,97,BULK,PKG86695,1441546.72,Nigeria exporter (export)
2613900000,CD202604000000000337,2026-04-26,2026-04-03,import,61,Temporary,261390,Molybdenum ores and concentrates; other than roasted,Nigeria,Nigeria,Brazil,TRANSPORT SERVICES LIMITED,[in full dataset],[in full dataset],Ikoyi,Nigeria,[in full dataset],LOJAS RENNER S.A.,[in full dataset],[in full dataset],PORTO ALEGRE,Brazil,[in full dataset],AIR,Santos,Rio Grande,2026,4,2026-04,489.7,KG,489.7,562,11162.98,11162.98,10201.07,940.93,20.98,20.83,USD,1,EXW,6.5,725.59,2139.94,2865.53,Descartes,REF3449051,176,DRUMS,PKG87567,486714,Nigeria exporter (export)
2605000000,CD201912000000083450,2019-12-26,2019-12-03,import,10,Temporary,260500,Cobalt ores and concentrates,Nigeria,Nigeria,Malaysia,TRANSPORT SERVICES LIMITED,[in full dataset],[in full dataset],Ikoyi,Nigeria,[in full dataset],DIALOG GROUP BERHAD,[in full dataset],[in full dataset],Petaling Jaya,Malaysia,[in full dataset],SEA,Tanjung Pelepas,Penang,2019,12,2019-12,21331,KG,21331,24356.6,7142.68,7142.68,6680.42,440.86,21.4,0.31,EUR,125.4202,DAP,4.6,328.56,896.55,1225.11,DSV Customs,REF7642033,195,CASES,PKG9113,4040293.33,Nigeria exporter (export)
4002990000,CD201810000000167416,2018-10-04,2018-10-06,import,40,Transit,400299,"Rubber; synthetic, n.e.c. in heading 4002, (other than latex), in primary forms or in plates, sheets or strip",Nigeria,Nigeria,Italy,THE OKOMU OIL PALM COMPANY PLC,[in full dataset],[in full dataset],Benin City,Nigeria,[in full dataset],LEONORI SPA,[in full dataset],[in full dataset],ROMA,Italy,[in full dataset],AIR,Genoa,Gioia Tauro,2018,10,2018-10,4566.3,KG,4566.3,5015.2,34512,34512,33061.94,1244.14,205.92,7.24,USD,1,EXW,6.3,2174.26,5502.94,7677.2,AN Deringer,REF8116081,133,DRUMS,PKG42048,474679.98,Nigeria exporter (export)
2613900000,CD202412000000863189,2024-12-06,2024-12-08,import,61,Transit,261390,Molybdenum ores and concentrates; other than roasted,Nigeria,Nigeria,China,RINA CTSI NIGERIA LIMITED,[in full dataset],[in full dataset],Lagos,Nigeria,[in full dataset],"Harbin Gongbai Xingda Trading Co., Ltd.",[in full dataset],[in full dataset],Harbin,China,,ROAD,Ningbo-Zhoushan,Guangzhou,2024,12,2024-12,22002.3,KG,22002.3,23234.9,2878.62,2878.62,2681.3,186.09,11.23,0.12,GBP,26.3312,CIF,6.7,192.87,0,192.87,Expeditors Customs,REF6631603,427,PALLETS,PKG68226,70218400,Nigeria exporter (export)
2907130000,CD202304000000023411,2023-04-10,2023-04-18,export,10,Re-export,290713,"Monophenols; octylphenol, nonylphenol and their isomers, salts thereof",Brazil,Brazil,Nigeria,DE VITAMINS SHOP LTDA,[in full dataset],[in full dataset],NITEROI,Brazil,,BILE ACIDS NIGERIA LTD,[in full dataset],[in full dataset],Suleja,Nigeria,,AIR,Main Container Port,Main Container Port,2023,4,2023-04,10222.9,KG,10222.9,11070.7,13719.36,13719.36,13131.24,511.91,76.21,1.28,INR,118.8313,CPT,6.6,905.48,1462.48,2367.96,Livingston Intl,REF6084845,428,CASES,PKG25319,2423529,Nigeria importer (import)
4009310000,CD201806000000184045,2018-06-10,2018-06-15,import,51,Transit,400931,"Rubber; vulcanised (other than hard rubber), tubing, piping and hoses, reinforced or otherwise combined only with textile materials, without fittings",Nigeria,Nigeria,Spain,INDORAMA ELEME PETROCHEMICALS LIMITED,[in full dataset],[in full dataset],Port Harcourt,Nigeria,[in full dataset],JM CARAVANING S.C.P.,[in full dataset],[in full dataset],IGUALADA,Spain,,SEA,Bilbao,Algeciras,2018,6,2018-06,6225.3,KG,6225.3,6436,40170.88,40170.88,37028.74,2888.19,253.95,5.95,USD,1,FCA,10.9,4378.63,8909.9,13288.53,Expeditors Customs,REF8740368,81,ROLLS,PKG61226,521771.55,Nigeria exporter (export)
9003110000,CD202007000000167716,2020-07-09,2020-07-22,export,40,Consumption,900311,"Frames and mountings; for spectacles, goggles or the like, of plastics",China,China,Nigeria,"Gree Electric Appliances, Inc. Of Zhuhai",[in full dataset],[in full dataset],Zhuhai,China,[in full dataset],Habideen Commercial Agency Ltd,[in full dataset],[in full dataset],Lagos,Nigeria,,SEA,Main Container Port,Main Container Port,2020,7,2020-07,18290.7,KG,18290.7,21013.4,79017.17,79017.17,73789.43,5114.07,113.67,4.03,JPY,4.8669,DDP,2,1580.34,16119.5,17699.84,DHL Customs Svc,REF7821042,222,PALLETS,PKG18402,26092899,Nigeria importer (import)
2922290000,CD202304000000161667,2023-04-16,2023-04-20,export,61,Transit,292229,"Amino-naphthols and other amino-phenols, other than those containing more than one kind of oxygen function, their ethers and esters; salts thereof n.e.c. in item no. 2922.2",China,China,Nigeria,"Xinchang NHU Vitamins Co.,Ltd (Plant 2)",[in full dataset],[in full dataset],Shaoxing,China,,ESTERS CATERING AND EVENT MANAGEMENT,[in full dataset],[in full dataset],Lagos,Nigeria,,AIR,Main Container Port,Main Container Port,2023,4,2023-04,8160.7,KG,8160.7,8913.8,26341.6,26341.6,24813.53,1471.84,56.23,3.04,CNY,100.8084,CPT,3.1,816.59,2715.82,3532.41,Descartes,REF2891352,497,CARTONS,PKG26195,18274065,Nigeria importer (import)
2711190000,CD202306000002467367,2023-06-03,2023-06-09,import,61,Transit,271119,"Petroleum gases and other gaseous hydrocarbons; liquefied, n.e.c. in heading no. 2711",Nigeria,Nigeria,United States,TOTALENERGIES MARKETING NIGERIA PLC,[in full dataset],[in full dataset],Victoria Island,Nigeria,[in full dataset],"VNOM Sub, Inc.",[in full dataset],[in full dataset],Midland,United States,[in full dataset],RAIL,"Los Angeles, CA","Long Beach, CA",2023,6,2023-06,15965.3,KG,15965.3,16543.1,2018.37,2018.37,1907.75,103.77,6.85,0.12,USD,1,FOB,5.6,113.03,106.57,219.6,CEVA Customs,REF5827876,341,CASES,PKG44704,402347215,Nigeria exporter (export)
3827590000,CD202409000000017612,2024-09-11,2024-09-20,export,40,Transit,382759,"Mixtures containing halogenated derivatives of methane, ethane or propane; containing trifluoromethan (HFC-23) or perfluorocarbons (PFCs) not containing chlorofluorocarbons (CFCs) or hydrochlorofluorocarbons (HCFCs); other mixtures n.e.c. in subheading 38",Italy,Italy,Nigeria,TRICON DRY CHEMICALS ITALY SRL,[in full dataset],[in full dataset],MILANO,Italy,,RMM GLOBAL COMPANY LIMITED,[in full dataset],[in full dataset],Kano,Nigeria,[in full dataset],AIR,Main Container Port,Main Container Port,2024,9,2024-09,8106.8,KG,8106.8,8430.5,2870.25,2870.25,2774.59,86.68,8.98,0.34,GBP,60.1761,FCA,5.2,149.25,362.34,511.59,AN Deringer,REF9891724,480,CRATES,PKG58854,869703.09,Nigeria importer (import)
2620910000,CD202502000000030081,2025-02-26,2025-02-28,import,42,Temporary,262091,"Slag, ash and residues; (not from the manufacture of iron or steel), containing antimony, beryllium, cadmium, chromium or their mixtures",Nigeria,Nigeria,Hong Kong,PANALPINA WORLD TRANSPORT (NIGERIA) LTD,[in full dataset],[in full dataset],Lagos,Nigeria,[in full dataset],DICKSON CONCEPTS (INTERNATIONAL) LIMITED,[in full dataset],[in full dataset],Tsim Sha Tsui East,Hong Kong,[in full dataset],ROAD,Hong Kong (Kwai Tsing),Hong Kong (Kwai Tsing),2025,2,2025-02,12391.9,KG,12391.9,13943.6,534.06,534.06,491.6,40.51,1.95,0.04,USD,1,EXW,4.1,21.9,27.8,49.7,DB Schenker Customs,REF8927062,131,BAGS,PKG41076,1441546.72,Nigeria exporter (export)
1301900000,CD201507000000023745,2015-07-21,2015-07-03,export,70,Re-export,130190,"Natural gums, resins, gum-resins and oleoresins, n.e.c. in heading no. 1301",United Kingdom,United Kingdom,Nigeria,ARABIC GRILL LIMITED,[in full dataset],[in full dataset],NEW MALDEN,United Kingdom,,NURUL IMAN ARABIC & ISLAMIC ACADEMY LTD,[in full dataset],[in full dataset],Zaria,Nigeria,,ROAD,Main Container Port,Main Container Port,2015,7,2015-07,23132.3,KG,23132.3,24881.2,16562.86,16562.86,15657.1,828.16,77.6,0.68,USD,1,EXW,6.3,1043.46,3521.26,4564.72,Expeditors Customs,REF5345360,303,CRATES,PKG56343,742006.77,Nigeria importer (import)
2617900000,CD201912000000183344,2019-12-17,2019-12-26,import,40,Warehouse,261790,Ores and concentrates n.e.c. in chapter 26; other than antimony,Nigeria,Nigeria,China,ELPER OILFIELD ENGINEERING (NIGERIA) LIMITED,[in full dataset],[in full dataset],Lagos,Nigeria,[in full dataset],"Inzone Group Co.,Ltd.",[in full dataset],[in full dataset],Jinan,China,[in full dataset],SEA,Guangzhou,Tianjin,2019,12,2019-12,20472.7,KG,20472.7,22580.7,376.92,376.92,366.26,8.44,2.22,0.02,USD,1,CIF,3.9,14.7,19.58,34.28,Descartes,REF2216955,184,CRATES,PKG85938,9075130,Nigeria exporter (export)
2604000000,CD202210000000270719,2022-10-24,2022-10-09,import,42,Consumption,260400,Nickel ores and concentrates,Nigeria,Nigeria,China,FENOG NIGERIA LIMITED,[in full dataset],[in full dataset],Warri,Nigeria,[in full dataset],"Qingdao Dacheng Precious Metal Co.,ltd.",[in full dataset],[in full dataset],Qingdao,China,,SEA,Shenzhen,Dalian,2022,10,2022-10,19724.5,KG,19724.5,20535.8,2562.3,2562.3,2382.39,175.52,4.39,0.12,CNY,35.2141,CIF,4.8,122.99,0,122.99,DHL Customs Svc,REF2566583,29,ROLLS,PKG83753,14307299,Nigeria exporter (export)
2708100000,CD202306000002086981,2023-06-09,2023-06-15,import,61,Consumption,270810,Pitch; obtained from coal tar or from other mineral tars,Nigeria,Nigeria,Poland,NIGERIA LNG LIMITED,[in full dataset],[in full dataset],Port Harcourt,Nigeria,[in full dataset],TAURON POLSKA ENERGIA S A,[in full dataset],[in full dataset],Katowice,Poland,[in full dataset],SEA,Gdynia,Gdynia,2023,6,2023-06,18769.6,KG,18769.6,19622.2,65090.94,65090.94,61171.78,3534.71,384.45,3.26,EUR,65.7771,DDP,3.7,2408.36,10124.9,12533.26,DSV Customs,REF4523256,96,CASES,PKG24622,306441474,Nigeria exporter (export)
4011900000,CD201804000000251436,2018-04-04,2018-04-06,import,70,Transit,401190,"Rubber; new pneumatic tyres, of a kind used on light commercial vehicles",Nigeria,Nigeria,Germany,INDORAMA ELEME PETROCHEMICALS LIMITED,[in full dataset],[in full dataset],Port Harcourt,Nigeria,[in full dataset],BASF SE,[in full dataset],[in full dataset],Ludwigshafen am Rhein,Germany,[in full dataset],AIR,Wilhelmshaven,Wilhelmshaven,2018,4,2018-04,8557.7,KG,8557.7,9422.1,1203.45,1203.45,1147.76,53.01,2.68,0.13,USD,1,CPT,12.4,149.23,94.69,243.92,Flexport Customs,REF4882624,287,PALLETS,PKG50671,703792.91,Nigeria exporter (export)
1302120000,CD201504000000002676,2015-04-12,2015-04-17,import,51,Consumption,130212,Vegetable saps and extracts; of liquorice,Nigeria,Nigeria,Germany,SHAIBATULHAMDI COLLEGE FOR ARABIC AND ISLAMIC STUDIES LTD,[in full dataset],[in full dataset],Azare,Nigeria,,Natural Gums Dr. W. Agster GmbH,[in full dataset],[in full dataset],Reutlingen,Germany,[in full dataset],RAIL,Hamburg,Wilhelmshaven,2015,4,2015-04,19411.2,KG,19411.2,19934.2,46807.02,46807.02,43989.96,2667.43,149.63,2.27,GBP,129.3681,EXW,6.4,2995.65,8964.48,11960.13,DHL Customs Svc,REF4847926,317,CARTONS,PKG12759,67877.52,Nigeria exporter (export)
2601113000,CD202412000000864220,2024-12-24,2024-12-28,import,40,Transit,260111,Iron ores and concentrates; non-agglomerated,Nigeria,Nigeria,China,RINA CTSI NIGERIA LIMITED,[in full dataset],[in full dataset],Lagos,Nigeria,[in full dataset],"Gansu Guofang Industry & Trade (Group) Co., Ltd.",[in full dataset],[in full dataset],Lanzhou,China,[in full dataset],SEA,Xiamen,Ningbo-Zhoushan,2024,12,2024-12,21188.4,KG,21188.4,21942.8,5030.81,5030.81,4677.75,325.71,27.35,0.22,CNY,22.9206,DDP,4,201.23,784.81,986.04,AN Deringer,REF2973882,34,BULK,PKG18833,70218400,Nigeria exporter (export)
6815190000,CD201810000000137598,2018-10-21,2018-10-23,export,61,Consumption,681519,Stone or other mineral substances not elsewhere specified or included; non-electrical articles of graphite or carbon n.e.c. in heading 6815,Netherlands,Netherlands,Nigeria,IJssel Technologie B.V.,[in full dataset],[in full dataset],Zwolle,Netherlands,[in full dataset],GLOBAL MANPOWER NIGERIA LTD,[in full dataset],[in full dataset],Lagos,Nigeria,[in full dataset],SEA,Main Container Port,Main Container Port,2018,10,2018-10,23878.4,KG,23878.4,25720.3,4852.73,4852.73,4608.07,232.5,12.16,0.19,CNY,23.7509,CPT,6.3,305.72,361.09,666.81,DSV Customs,REF9298038,136,DRUMS,PKG47569,470004.95,Nigeria importer (import)
2707400000,CD201712000000613762,2017-12-26,2017-12-10,import,42,Warehouse,270740,Oils and products of the distillation of high temperature coal tar; naphthalene,Nigeria,Nigeria,United Kingdom,PRIME INFRASTRUCTURE & ENGINEERING SERVICES LIMITED,[in full dataset],[in full dataset],Lagos,Nigeria,,PREMIER OIL UK LIMITED,[in full dataset],[in full dataset],LONDON,United Kingdom,[in full dataset],RAIL,Felixstowe,London Gateway,2017,12,2017-12,4708.7,KG,4708.7,5136.1,1543.81,1543.81,1501.46,30.38,11.97,0.32,EUR,29.5794,DAP,4.6,71.02,242.22,313.24,DSV Customs,REF4784435,351,BAGS,PKG33399,64074196.15,Nigeria exporter (export)
