india_itc_hs8,system_identity_id,hs_code,hs_code_sure_level,product_description,marks_and_numbers,origin_country,destination_country,del_country,country_sure_level,year,month,period,sailing_date,estimate_arrival_date,actual_arrival_date,flow,mode_of_transportation,lane_value_usd,cif_value_usd,quantity_unit,weight_unit,supplier_name,supplier_address,supplier_city,supplier_phone,supplier_website,supplier_contact,indicator_true_supplier,importer_name,importer_address,importer_city,importer_phone,importer_website,importer_contact,indicator_true_buyer,notify_party_name,notify_party_address,also_notify_name,per_shipment_quantity,per_shipment_weight_kg,origin_port,destination_port,port_of_final_delivery,teu,feu,cbm,vessel_name,vessel_code,vessel_country_code,voyage,manifest_no,carrier_sasc_code,bill_type_code,bill_of_lading_no,master_bill_of_lading,container_id,container_size,container_type,container_desc_code,container_load_status,container_type_of_service,freight_forwarder_name,estimated_value_usd
07141000,6003202603000001194561,071410,6,"Vegetable roots and tubers; manioc (cassava), with high starch or inulin content, fresh, chilled, frozen or dried, whether or not sliced or in the form of pellets",MARKS9880,Canada,India,India,6,2026,3,2026-03,2026-03-26,20260311,20260311,export,1,81233737.75,1942.32,kg,KG,Veg-Pak Produce Limited,[in full dataset],Etobicoke,,www.vegpakproduce.com,[in full dataset],Y,PBS OIL INDUSTRIES PRIVATE LIMITED,[in full dataset],Dhamtari,,www.pbsoil.com,[in full dataset],Y,Veg-Pak Produce Limited,[in full dataset],,3452,3452,"Prince Rupert, BC",Kolkata,Dhamtari,1,1,4.32,YM WARRANTY,IMO5440186,PA,V533,274,HLCU,SWB,EGLV120318697,MAEU773834232,CAIU9126389,40GP,DRY,GP,LCL,CFS/CFS,DSV,1773.01
48183000,6003201804000002225246,481830,7,"Paper articles; tablecloths and serviettes, of paper, cellulose wadding or fibres",MARKS8403,Germany,India,India,8,2018,4,2018-04,2018-04-07,20180414,20180414,export,1,8314810.42,8626.63,kg,KG,Sutton Verlag GmbH,[in full dataset],München,,www.verlagshaus24.com,[in full dataset],Y,J P TOBACCO PRODUCTS PRIVATE LIMITED,[in full dataset],Damoh,,,,Y,Sutton Verlag GmbH,[in full dataset],,4635.9,4635.9,Wilhelmshaven,"Nhava Sheva (JNPT), Mumbai",Damoh,1,1,5.79,ONE APUS,IMO2534034,LR,V783,108,ONEY,SWB,CMDU482824682,MSCU144799862,FCIU6747582,45HC,OPEN TOP,GP,FCL,CY/CFS,Kuehne + Nagel,7607.54
15161000,6003201509000004512288,151610,5,"Animal fats and oils and their fractions; partly or wholly hydrogenated, inter-esterified, re-esterified or elaidinised, whether or not refined, but not further prepared",MARKS8758,Indonesia,India,India,5,2015,9,2015-09,2015-09-08,20150917,20150917,export,1,292584194,22685.94,kg,KG,PT INNO-WANGSA OILS & FATS,[in full dataset],Kota Medan,,www.inno-wangsa.co.id,[in full dataset],Y,HINDUSTAN VEGETABLE OILS CORPORATION LIMITED,[in full dataset],Bengaluru,,,,Y,PT INNO-WANGSA OILS & FATS,[in full dataset],,24838,24838,Makassar,Cochin,Bengaluru,1,1,31.05,COSCO UNIVERSE,IMO9228345,PA,V283,191,COSU,SWB,ONEY239613624,ONEY269719928,TCLU4624460,40HC,OPEN TOP,HC,FCL,CY/CY,Expeditors,20676.97
25202010,6003202101000001630447,252020,7,"Plasters; (consisting of calcined gypsum or calcium sulphate), whether or not coloured, with or without small quantities of accelerators or retarders",MARKS8727,United Kingdom,India,India,7,2021,1,2021-01,2021-01-23,20210103,20210103,export,1,2496491.79,655.92,kg,KG,KAZ MINERALS INVESTMENTS LIMITED,[in full dataset],LONDON,,www.kazminerals.com,[in full dataset],Y,ULTRATECH CEMENT LIMITED,[in full dataset],Mumbai,,www.ultratechcement.com,[in full dataset],Y,KAZ MINERALS INVESTMENTS LIMITED,[in full dataset],,12899.1,12899.1,Liverpool,Cochin,Mumbai,1,1,16.12,ONE APUS,IMO7733204,SG,V175,245,HLCU,SWB,MAEU945509842,MAEU237138951,TGHU2108625,20GP,DRY,HC,FCL,CFS/CFS,Sinotrans,574.3
15220020,6003201511000004453294,152200,9,Degras; residues resulting from the treatment of fatty substances or animal or vegetable waxes,MARKS5190,Indonesia,India,India,6,2015,11,2015-11,2015-11-04,20151115,20151115,export,1,258907351,20466.87,kg,KG,PT INNO - WANGSA OILS & FATS,[in full dataset],Kota Medan,,,,Y,OTHER ANIMAL FATS AND OIL,[in full dataset],Hathras,,,,Y,PT INNO - WANGSA OILS & FATS,[in full dataset],,14597.1,14597.1,Belawan,"Nhava Sheva (JNPT), Mumbai",Hathras,1,1,18.25,MSC OSCAR,IMO2358088,SG,V406,238,HMMU,MBL,HLCU613092145,MSCU954063768,GESU3832301,20GP,OPEN TOP,RF,FCL,CY/CFS,Expeditors,18585.23
48054000,6003201811000000612257,480540,6,"Paper and paperboard; filter paper and paperboard, uncoated, in rolls or sheets",MARKS7994,United Kingdom,India,India,6,2018,11,2018-11,2018-11-25,20181103,20181103,export,1,1763781.22,5087.69,kg,KG,RECKITT BENCKISER GROUP PLC,[in full dataset],SLOUGH,,www.reckitt.com,[in full dataset],Y,TAMILNADU NEWSPRINT & PAPERS LIMITED,[in full dataset],Chennai,,www.tnpl.com,[in full dataset],Y,RECKITT BENCKISER GROUP PLC,[in full dataset],,12140.4,12140.4,London Gateway,Visakhapatnam,Chennai,1,1,15.18,MSC GULSUN,IMO4255589,LR,V344,447,OOLU,HBL,MAEU881109966,MSCU458150504,TCLU9049975,40HC,OPEN TOP,GP,LCL,CFS/CFS,Sinotrans,4466.56
,6003202405000005576503,701966,9,Glass fibres; open woven fabrics of a width exceeding 30cm,MARKS7153,China,India,India,8,2024,5,2024-05,2024-05-10,20240521,20240521,export,1,143905744,4044.05,kg,KG,"Tianjin CSG Energy-saving Glass Co., Ltd.",[in full dataset],Tianjin,,www.tianjinnanbo.com,[in full dataset],Y,NATIONAL PHYSICAL LABORATORY,[in full dataset],New Delhi,,www.nplindia.org,[in full dataset],N,"Tianjin CSG Energy-saving Glass Co., Ltd.",[in full dataset],,15824.7,15824.7,Tianjin,Tuticorin,New Delhi,1,1,19.78,BARZAN,IMO8480282,MH,V428,692,COSU,SWB,CMDU455362018,YMLU142472544,TGHU3847466,40HC,REEFER,GP,FCL,CFS/CFS,Nippon Express,3652.18
52063500,6003202511000002395875,520635,8,"Cotton yarn; (not sewing thread), multiple or cabled, of uncombed fibres, less than 85% by weight of cotton, less than 125 decitex (exceeding 80 metric number) per single yarn, not for retail sale",MARKS1885,Brazil,India,India,7,2025,11,2025-11,2025-11-24,20251119,20251119,export,1,135626982,8628.35,kg,KG,COTTON STAR INDUSTRIAL LTDA,[in full dataset],BLUMENAU,,,,Y,OSWAL COTTON SPINNING & WEAVING MILLS LIMITED,[in full dataset],Ludhiana,,,,Y,COTTON STAR INDUSTRIAL LTDA,[in full dataset],,11667.8,11667.8,Itajai,Cochin,Ludhiana,1,1,14.58,OOCL HONG KONG,IMO5840517,PA,V392,926,HMMU,SWB,YMLU488263712,COSU900002359,FCIU3376342,40GP,DRY,GP,FCL,CY/CFS,Expeditors,7655.01
69049000,6003202307000000950494,690490,7,"Ceramic flooring blocks, supports or filler tiles and the like (excluding building bricks)",MARKS6119,Germany,India,India,9,2023,7,2023-07,2023-07-01,20230716,20230716,export,1,6777813.28,29769.01,kg,KG,Visable GmbH,[in full dataset],Hamburg,,www.visable.com,[in full dataset],Y,KAJARIA CERAMICS LIMITED,[in full dataset],Gurugram,,www.kajariaceramics.com,[in full dataset],Y,Visable GmbH,[in full dataset],,19852.9,19852.9,Hamburg,Visakhapatnam,Gurugram,1,1,24.82,CSCL GLOBE,IMO7466984,MH,V606,243,MSCU,MBL,EGLV189069261,MSCU758883010,CAIU2215652,45HC,TANK,RF,FCL,CY/CY,Kuehne + Nagel,28030.55
48193000,6003201811000004484862,481930,9,"Paper and paperboard; sacks and bags of paper, paperboard, cellulose wadding or fibres, having a base of a width of 40cm or more",MARKS4802,Indonesia,India,India,9,2018,11,2018-11,2018-11-05,20181112,20181112,export,1,23010421.94,220.11,kg,KG,PT PINDO DELI PULP AND PAPER MILLS,[in full dataset],Kabupaten Karawang,,www.app.co.id,[in full dataset],Y,N R AGARWAL INDUSTRIES LIMITED,[in full dataset],Mumbai,,www.nrail.com,[in full dataset],N,PT PINDO DELI PULP AND PAPER MILLS,[in full dataset],,24418.8,24418.8,"Tanjung Priok, Jakarta",Kandla,Mumbai,1,1,30.52,BARZAN,IMO1662825,MH,V384,622,ZIMU,SWB,HLCU926941574,COSU886389775,MSCU5973981,20GP,REEFER,RF,FCL,CY/CFS,DHL Global Forwarding,200
,6003202410000005802621,701914,7,"Glass fibres; (including glass wool), mechanically bonded mats",MARKS7695,China,India,India,6,2024,10,2024-10,2024-10-17,20241016,20241016,export,1,164928183,229711.43,kg,KG,"FUYAO GLASS INDUSTRY GROUP CO., LTD.",[in full dataset],Fuqing,,www.fuyaogroup.com,[in full dataset],N,SAKTHI SAI SAFETY GLASS INDIA,[in full dataset],Chennai,,,,Y,"FUYAO GLASS INDUSTRY GROUP CO., LTD.",[in full dataset],,21264.5,21264.5,Xiamen,Kolkata,Chennai,1,1,26.58,EVER GIVEN,IMO3970989,MH,V206,648,HMMU,MBL,COSU766678810,MSCU715076997,BMOU2764375,40HC,FLAT RACK,RF,FCL,CFS/CFS,DB Schenker,205871.34
70071900,6003202406000005884822,700719,5,"Glass; safety glass, toughened (tempered), (not of a size and shape suitable for incorporation in vehicles, aircraft, spacecraft or vessels)",MARKS2460,China,India,India,5,2024,6,2024-06,2024-06-23,20240625,20240625,export,1,173931888,219.22,kg,KG,Hubei Dangyang Glass Plant,[in full dataset],Dangyang,,,,Y,PGP GLASS PRIVATE LIMITED,[in full dataset],Mumbai,,www.pgpfirst.com,[in full dataset],N,Hubei Dangyang Glass Plant,[in full dataset],,18489.1,18489.1,Xiamen,Kandla,Mumbai,1,1,23.11,CSCL GLOBE,IMO4413122,SG,V704,789,ZIMU,SWB,EGLV783136570,YMLU594361437,CAIU2169933,45HC,TANK,GP,FCL,CY/CFS,DSV,200
44013100,6003201710000000087844,440131,8,"Wood; for fuel, sawdust and wood waste and scrap, agglomerated in wood pellets",MARKS2752,Australia,India,India,9,2017,10,2017-10,2017-10-22,20171008,20171008,export,1,149349.34,6571.09,kg,KG,AKD TIMBER TRADING PTY LTD,[in full dataset],COLAC,,www.akd.com.au,[in full dataset],Y,NEW MYSURU SILK UDYOG AND CAUVERY HANDICRAFT EMPORIUM COORG SPICES KENDRA,[in full dataset],Kodagu,,,,Y,AKD TIMBER TRADING PTY LTD,[in full dataset],,11694.3,11694.3,Sydney,Chennai,Kodagu,1,1,14.62,MSC OSCAR,IMO3007081,SG,V728,764,YMLU,SWB,MAEU416478560,MAEU161255057,CAIU1460196,45HC,OPEN TOP,RF,FCL,CY/CY,Sinotrans,6061.6
40121200,6003201908000004522699,401212,9,Retreaded tyres; of a kind used on motor buses or lorries,MARKS5378,Japan,India,India,7,2019,8,2019-08,2019-08-02,20190816,20190816,export,1,17291187.67,8704.2,kg,KG,"AUTOBACS SEVEN CO., LTD.",[in full dataset],KOTO-KU,,www.autobacs.co.jp/,[in full dataset],Y,RELIANCE INDUSTRIES LIMITED,[in full dataset],Mumbai,,www.ril.com,[in full dataset],N,"AUTOBACS SEVEN CO., LTD.",[in full dataset],,9075.6,9075.6,Yokohama,"Mundra, Gujarat",Mumbai,1,1,11.34,EVER GIVEN,IMO3707565,SG,V645,52,OOLU,MBL,YMLU288596467,MAEU557551771,TGHU5249355,40GP,TANK,HC,FCL,CY/CFS,Sinotrans,7864
44079500,6003201703000007459511,440795,5,"Wood; ash (Fraxinus spp.), sawn or chipped lengthwise, sliced or peeled, whether or not planed, sanded or finger-jointed, thicker than 6mm",MARKS7813,Malaysia,India,India,7,2017,3,2017-03,2017-03-02,20170320,20170320,export,1,32738703.43,3461.72,kg,KG,JID FU PLYWOOD SDN. BHD.,[in full dataset],Sandakan,,,,N,CENTURY PLYBOARDS (INDIA) LIMITED,[in full dataset],Kolkata,,www.centuryply.com,[in full dataset],N,JID FU PLYWOOD SDN. BHD.,[in full dataset],,22938.2,22938.2,Port Klang,Visakhapatnam,Kolkata,1,1,28.67,CMA CGM JULES VERNE,IMO8407106,PA,V457,782,MAEU,SWB,COSU125967968,CMDU981996993,BMOU9520917,20GP,DRY,HC,LCL,CY/CY,DB Schenker,3206.64
08031090,6003201609000011042916,080310,9,"Fruit, edible; plantains, fresh or dried",MARKS2419,United States,India,India,6,2016,9,2016-09,2016-09-02,20160917,20160917,export,1,102668115,2489.8,kg,KG,"McCormick & Company, Incorporated",[in full dataset],Hunt Valley,,www.mccormickcorporation.com,[in full dataset],N,HALDI RAM PRODUCTS PRIVATE LIMITED,[in full dataset],Noida,,www.haldiramsonline.com,[in full dataset],N,"McCormick & Company, Incorporated",[in full dataset],,16293.4,16293.4,"Los Angeles, CA","Mundra, Gujarat",Noida,1,1,20.37,APL MEXICO CITY,IMO7804675,LR,V660,90,HMMU,MBL,EGLV743501599,YMLU407217445,MSCU3903871,40GP,FLAT RACK,GP,FCL,CY/CY,Yusen Logistics,2354.09
70072110,6003202410000005798124,700721,7,"Glass; safety glass, laminated, of size and shape suitable for incorporation in vehicles, aircraft, spacecraft or vessels",MARKS5464,China,India,India,5,2024,10,2024-10,2024-10-19,20241004,20241004,export,1,164928183,7408.37,kg,KG,"Sichuan Zhongke Glass Co., Ltd.",[in full dataset],Luzhou,,www.sczkbl.com,[in full dataset],Y,HARYANA SHEET GLASS LIMITED,[in full dataset],New Delhi,,www.hsglindia.com,[in full dataset],Y,"Sichuan Zhongke Glass Co., Ltd.",[in full dataset],,1236.2,1236.2,Dalian,Chennai,New Delhi,1,1,1.55,BARZAN,IMO2972078,SG,V664,144,MSCU,MBL,HLCU497696613,HLCU547991575,CAIU3629449,45HC,FLAT RACK,GP,FCL,CY/CY,Yusen Logistics,6984.89
40139030,6003201907000008123604,401390,6,"Rubber; inner tubes, n.e.c. in heading no. 4013",MARKS9956,Indonesia,India,India,8,2019,7,2019-07,2019-07-27,20190726,20190726,export,1,49144178.77,2376.3,kg,KG,V-TECH,[in full dataset],Kota Palembang,,,,N,RELIANCE INDUSTRIES LIMITED,[in full dataset],Mumbai,,www.ril.com,[in full dataset],Y,V-TECH,[in full dataset],,10304.4,10304.4,Makassar,"Nhava Sheva (JNPT), Mumbai",Mumbai,1,1,12.88,MSC GULSUN,IMO9082085,LR,V855,22,ZIMU,MBL,YMLU638004432,COSU307961762,BMOU3041603,45HC,REEFER,GP,FCL,CY/CY,Sinotrans,2116.96
68118100,6003202211000003233122,681181,8,"Cellulose fibre-cement; articles or the like; corrugated sheets, not containing asbestos",MARKS1197,China,India,India,7,2022,11,2022-11,2022-11-22,20221106,20221106,export,1,48836500,477.11,kg,KG,"Hubei Mingwang Food Co.,ltd.",[in full dataset],Xiantao,,,,Y,BG ADVISORS,[in full dataset],Chandigarh,,,,Y,"Hubei Mingwang Food Co.,ltd.",[in full dataset],,1677.4,1677.4,Tianjin,Kolkata,Chandigarh,1,1,2.1,COSCO UNIVERSE,IMO7088610,LR,V255,905,HLCU,HBL,EGLV942784434,ONEY385233815,FCIU9057318,45HC,OPEN TOP,RF,LCL,CY/CY,Nippon Express,429.67
25251030,6003202101000000429688,252510,9,Mica; crude and rifted into sheets or splittings,MARKS5125,Germany,India,India,5,2021,1,2021-01,2021-01-10,20210105,20210105,export,1,571061.15,1090.57,kg,KG,Quartz Healthcare Germany GmbH,[in full dataset],Regensburg,,www.quartz-healthcare.de,[in full dataset],Y,AMBUJA CEMENTS LIMITED,[in full dataset],Mumbai,,www.ambujacement.com,[in full dataset],Y,Quartz Healthcare Germany GmbH,[in full dataset],,18863.2,18863.2,Wilhelmshaven,Kandla,Mumbai,1,1,23.58,HYUNDAI LOYALTY,IMO2480284,MH,V875,707,COSU,SWB,COSU320066155,YMLU164555487,MSCU1242442,45HC,TANK,HC,LCL,CY/CFS,Sinotrans,1014.1
69022050,6003202305000003144519,690220,7,"Refractory bricks, blocks, tiles and similar refractory ceramic constructional goods; containing by weight more than 50% of alumina (Al2o3), of silica (SiO2) or of a mixture or compound of these",MARKS3410,China,India,India,8,2023,5,2023-05,2023-05-20,20230501,20230501,export,1,60571265,4675.62,kg,KG,"Vesuvius Advanced Ceramics (China) Co., Ltd.",[in full dataset],Suzhou,,www.vesuvius.com,[in full dataset],Y,KHAN BRICKS UDYOG,[in full dataset],Jhunjhunu,,,,Y,"Vesuvius Advanced Ceramics (China) Co., Ltd.",[in full dataset],,6522.4,6522.4,Guangzhou,"Mundra, Gujarat",Jhunjhunu,1,1,8.15,APL MEXICO CITY,IMO3033613,MH,V729,162,EGLV,MBL,EGLV264876174,MAEU733894770,TCLU4145575,20GP,DRY,HC,FCL,CY/CY,DB Schenker,4366.49
07011000,6003202602000001362740,070110,9,"Vegetables; seed potatoes, fresh or chilled",MARKS4018,Australia,India,India,7,2026,2,2026-02,2026-02-14,20260225,20260225,export,1,138496072.64,4024.66,kg,KG,FLAVORITE HYDROPONIC TOMATOES PTY LTD,[in full dataset],Warragul,,www.flavorite.com.au,[in full dataset],Y,AJANTA SOYA LIMITED,[in full dataset],New Delhi,,www.ajantasoya.com,[in full dataset],Y,FLAVORITE HYDROPONIC TOMATOES PTY LTD,[in full dataset],,11577.5,11577.5,Melbourne,Kandla,New Delhi,1,1,14.47,MADRID MAERSK,IMO4180892,PA,V640,740,ONEY,SWB,MAEU415459090,MAEU625712607,TGHU5428831,40HC,REEFER,RF,FCL,CY/CY,Kuehne + Nagel,3684.46
07123200,6003202601000000900420,071232,9,"Vegetables; wood ears (Auricularia spp), whole, cut, sliced, broken or in powder but not further prepared, dried",MARKS2651,Canada,India,India,9,2026,1,2026-01,2026-01-18,20260121,20260121,export,1,38831121.49,2576.68,kg,KG,Jak Music Production Limited,[in full dataset],Toronto,,,,Y,BALGOPAL FOOD PRODUCTS PRIVATE LIMITED,[in full dataset],Bargarh,,www.balgopalfood.com,[in full dataset],Y,Jak Music Production Limited,[in full dataset],,9243.6,9243.6,"Montreal, QC","Mundra, Gujarat",Bargarh,1,1,11.55,OOCL HONG KONG,IMO3051631,SG,V622,826,ZIMU,MBL,COSU363977376,CMDU799848986,MSCU6864003,45HC,OPEN TOP,GP,LCL,CY/CY,Sinotrans,2301.32
09072000,6003202009000000355939,090720,6,"Spices; cloves (whole fruit, cloves and stems), crushed or ground",MARKS3235,Italy,India,India,5,2020,9,2020-09,2020-09-01,20200913,20200913,export,1,1701622.36,8421.61,kg,KG,T.CORPORATION SRL,[in full dataset],NAPOLI,,www.caffetoraldo.it,[in full dataset],Y,COTHAS COFFEE CO,[in full dataset],Bengaluru Rural,,www.cothas.com,[in full dataset],Y,T.CORPORATION SRL,[in full dataset],,13054.5,13054.5,La Spezia,Kolkata,Bengaluru Rural,1,1,16.32,COSCO UNIVERSE,IMO2543032,LR,V309,986,CMDU,HBL,ONEY184843109,ONEY606150598,GESU1476925,45HC,OPEN TOP,RF,LCL,CY/CY,DB Schenker,7671.77
44072800,6003201708000007251632,440728,8,"Wood, tropical; iroko, sawn or chipped lengthwise, sliced or peeled, whether or not planed, sanded or finger-jointed, thicker than 6mm",MARKS1585,Malaysia,India,India,8,2017,8,2017-08,2017-08-12,20170826,20170826,export,1,31009113.59,1583.96,kg,KG,UNITED PLYWOOD & SAWMILLS SDN BHD,[in full dataset],Kuala Lumpur,,,,N,MYL GLASS & PLYWOOD HOUSE,[in full dataset],Erode,,,,Y,UNITED PLYWOOD & SAWMILLS SDN BHD,[in full dataset],,10422.3,10422.3,Tanjung Pelepas,Kolkata,Erode,1,1,13.03,MSC OSCAR,IMO9995261,MH,V333,316,YMLU,MBL,COSU536167583,ONEY128122588,TCLU9578464,20GP,DRY,GP,FCL,CFS/CFS,Expeditors,1392.5
69059000,6003202302000002219220,690590,5,"Ceramic chimney-pots, cowls, chimney liners, architectural ornaments and other constructional goods (excluding roofing tiles)",MARKS3530,China,India,India,5,2023,2,2023-02,2023-02-10,20230204,20230204,export,1,28843108,35848.55,kg,KG,"Wenzhou Hongli Machinery Co., Ltd.",[in full dataset],Wenzhou,,www.chinatianchi.com,[in full dataset],N,GLOBAL CERAMICS PRIVATE LIMITED,[in full dataset],Delhi,,www.glocera.com,[in full dataset],Y,"Wenzhou Hongli Machinery Co., Ltd.",[in full dataset],,5831,5831,Tianjin,Chennai,Delhi,1,1,7.29,MADRID MAERSK,IMO6918469,MH,V562,14,MAEU,SWB,YMLU769121299,MAEU712321322,GESU5486464,40HC,OPEN TOP,GP,FCL,CFS/CFS,Yusen Logistics,31869.68
44079300,6003201711000007336119,440793,7,"Wood; maple (Acer spp.), sawn or chipped lengthwise, sliced or peeled, whether or not planed, sanded or finger-jointed, thicker than 6mm",MARKS8507,Malaysia,India,India,7,2017,11,2017-11,2017-11-10,20171104,20171104,export,1,31537754.49,313.89,kg,KG,POH YAP SVC CENTRE,[in full dataset],Kuala Lumpur,,,,Y,GREENPANEL INDUSTRIES LIMITED,[in full dataset],Kolkata,,www.greenpanel.com,[in full dataset],Y,POH YAP SVC CENTRE,[in full dataset],,20402.7,20402.7,Penang,Visakhapatnam,Kolkata,1,1,25.5,HYUNDAI LOYALTY,IMO1735080,SG,V793,80,CMDU,HBL,HLCU158015175,MAEU397769553,TCLU6187899,40GP,DRY,RF,LCL,CFS/CFS,Yusen Logistics,289.91
44072910,6003201703000003555142,440729,7,"Wood, tropical, n.e.c. in item no. 4407.2, sawn or chipped lengthwise, sliced or peeled, whether or not planed, sanded or finger-jointed, of a thickness exceeding 6mm",MARKS1210,Indonesia,India,India,9,2017,3,2017-03,2017-03-08,20170310,20170310,export,1,10349541.86,3637.56,kg,KG,PT TUNGGAL YUDI SAWMILL PLYWOOD,[in full dataset],Kota Administrasi Jakarta Barat,,,,Y,SHREE LAXMI TIMBER TRADERS & SAW MILLS,[in full dataset],East Singhbhum,,,,Y,PT TUNGGAL YUDI SAWMILL PLYWOOD,[in full dataset],,17739.6,17739.6,"Tanjung Priok, Jakarta",Kolkata,East Singhbhum,1,1,22.17,CSCL GLOBE,IMO3602854,SG,V747,408,EGLV,SWB,EGLV943408280,CMDU673972276,MSCU5201448,20GP,FLAT RACK,HC,FCL,CFS/CFS,Bollore Logistics,3415.2
52084320,6003202510000002331348,520843,9,"Fabrics, woven; containing 85% or more by weight of cotton, of yarns of different colours, 3-thread or 4-thread twill, including cross twill, weighing not more than 200g/m2",MARKS3212,Australia,India,India,9,2025,10,2025-10,2025-10-19,20251024,20251024,export,1,125654453.03,10524.21,kg,KG,COTTON ON FINANCE PTY LTD,[in full dataset],NORTH GEELONG,,www.cottonon.com.au,[in full dataset],Y,COTTON BLOSSOM INDIAPRIVATE LIMITED,[in full dataset],Tirupur,,www.cotonblossom.org,[in full dataset],Y,COTTON ON FINANCE PTY LTD,[in full dataset],,1669.9,1669.9,Sydney,Kolkata,Tirupur,1,1,2.09,MAERSK MOLLER,IMO8453988,MH,V476,156,MSCU,HBL,HLCU536586420,CMDU576274007,TCLU4742208,45HC,OPEN TOP,GP,FCL,CFS/CFS,Nippon Express,9224.96
08083000,6003201609000011041632,080830,7,"Fruit, edible; pears, fresh",MARKS6318,United States,India,India,7,2016,9,2016-09,2016-09-24,20160912,20160912,export,1,102668115,21218.78,kg,KG,"Tyson Foods, Inc.",[in full dataset],Springdale,,www.tysonfoods.com,[in full dataset],Y,MUMBAI KAMGAR MADHYAWARTI GRAHAK SAHAKARI MANDAL LIMITED,[in full dataset],Mumbai,,www.apnabazar.co.in,[in full dataset],N,"Tyson Foods, Inc.",[in full dataset],,5123.5,5123.5,"Miami, FL",Cochin,Mumbai,1,1,6.4,EVER GIVEN,IMO6046878,MH,V260,784,ONEY,MBL,YMLU690088056,EGLV869768650,TGHU1992551,20GP,DRY,HC,FCL,CY/CFS,Kuehne + Nagel,20193.32
40103690,6003201906000006451794,401036,7,"Rubber; vulcanised, endless synchronous belts, of an outside circumference exceeding 150 cm but not exceeding 198 cm",MARKS3809,Thailand,India,India,7,2019,6,2019-06,2019-06-15,20190613,20190613,export,1,30160854.27,61128.49,kg,KG,INTERNATIONAL RUBBER PARTS COMPANY LIMITED,[in full dataset],BANG KHUN THIAN,,www.interrubberparts.com,[in full dataset],Y,RSWM LIMITED,[in full dataset],Noida,,www.rswm.in,[in full dataset],Y,INTERNATIONAL RUBBER PARTS COMPANY LIMITED,[in full dataset],,22814.9,22814.9,Bangkok,"Mundra, Gujarat",Noida,1,1,28.52,EVER ACME,IMO1386025,LR,V628,607,ONEY,HBL,EGLV959460236,ONEY959999141,BMOU1616543,20GP,FLAT RACK,HC,FCL,CFS/CFS,Nippon Express,55901.23
08055000,6003201610000009739491,080550,8,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia, Citrus latifolia), fresh or dried",MARKS6008,United States,India,India,6,2016,10,2016-10,2016-10-13,20161025,20161025,export,1,72234607,217.84,kg,KG,"PNW Veg Co., LLC",[in full dataset],Salem,,www.norpac.com,[in full dataset],Y,PRATAAP SNACKS LIMITED,[in full dataset],New Delhi,,www.yellowdiamond.in,[in full dataset],Y,"PNW Veg Co., LLC",[in full dataset],,10155.6,10155.6,"Norfolk, VA","Mundra, Gujarat",New Delhi,1,1,12.69,APL MEXICO CITY,IMO7252158,PA,V723,574,CMDU,HBL,EGLV588676559,COSU463556571,TCLU2437273,40GP,TANK,GP,LCL,CY/CFS,Nippon Express,200
52081250,6003202510000002205285,520812,8,"Fabrics, woven; containing 85% or more by weight of cotton, unbleached, plain weave, weighing more than 100g/m2 but not more than 200g/m2",MARKS8967,Brazil,India,India,7,2025,10,2025-10,2025-10-06,20251017,20251017,export,1,110986790,3787.13,kg,KG,COTTON STAR INDUSTRIAL LTDA,[in full dataset],BLUMENAU,,,,N,BEST COTTON MILLS PRIVATE LIMITED,[in full dataset],Tirupur,,bestcorp.in,[in full dataset],N,COTTON STAR INDUSTRIAL LTDA,[in full dataset],,7954.9,7954.9,Paranagua,Visakhapatnam,Tirupur,1,1,9.94,CMA CGM JULES VERNE,IMO9153327,SG,V386,501,HLCU,HBL,HLCU139239494,HLCU140577369,CAIU1740494,45HC,FLAT RACK,GP,LCL,CY/CFS,Nippon Express,3530.54
